pr_number,title,repository,repository_full,state,author,created_at,updated_at,closed_at,comments_count,labels,label_count,days_open,url,body_length,year_month,year,month,quarter,is_merged,is_closed,is_open
6788,"feat: add reporting carriers ""filling"" logic to credit notes prep wide",dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2025-12-29 13:24:49+00:00,2026-01-05 08:58:53+00:00,2026-01-05 08:58:52+00:00,3,vgo_finance,1,6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6788,484,2025-12,2025,12,Q4 2025,True,False,False
6811,chore: update currency for gls-dk,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-05 09:49:33+00:00,2026-01-05 12:01:45+00:00,2026-01-05 12:01:44+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6811,532,2026-01,2026,1,Q1 2026,True,False,False
6815,chore: add field to unique test,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-05 13:43:19+00:00,2026-01-05 14:02:24+00:00,2026-01-05 14:02:23+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6815,227,2026-01,2026,1,Q1 2026,True,False,False
6817,chore: fix unit test references (from carrier_invoices to raw_carrier_invoices),dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-05 13:59:30+00:00,2026-01-05 15:40:16+00:00,2026-01-05 15:40:14+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6817,113,2026-01,2026,1,Q1 2026,True,False,False
3559,chore: update limit to 5000 rows for dashboard,dataverse-vintedgo-looker,vinted/dataverse-vintedgo-looker,merged,jeremychia,2026-01-06 09:40:24+00:00,2026-01-06 13:03:46+00:00,2026-01-06 13:03:45+00:00,0,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/3559,55,2026-01,2026,1,Q1 2026,True,False,False
6851,feat: create fact for expected credit notes,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-07 16:03:50+00:00,2026-01-08 10:52:43+00:00,2026-01-08 10:52:42+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6851,385,2026-01,2026,1,Q1 2026,True,False,False
6860,feat: add columns for derivation of deemed delivery date for comparison,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-08 12:24:25+00:00,2026-01-08 13:28:42+00:00,2026-01-08 13:28:41+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6860,270,2026-01,2026,1,Q1 2026,True,False,False
6864,fix: source path missing `gs://`,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-08 16:07:14+00:00,2026-01-08 16:56:04+00:00,2026-01-08 16:56:03+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6864,0,2026-01,2026,1,Q1 2026,True,False,False
6865,feat: introduce change in determining when the risk was transferred,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-08 17:21:01+00:00,2026-01-16 08:38:57+00:00,2026-01-16 08:38:56+00:00,4,"vgo_finance, docs",2,7,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6865,5908,2026-01,2026,1,Q1 2026,True,False,False
6866,fix: test fails because there are null values in the carrier leg and description,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-08 18:05:37+00:00,2026-01-08 19:05:46+00:00,2026-01-08 19:05:44+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6866,289,2026-01,2026,1,Q1 2026,True,False,False
6867,feat: expose expected credit notes to mart_shipment_legs_invoice_cost_and_revenue,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-08 18:56:50+00:00,2026-01-09 12:51:55+00:00,2026-01-09 12:51:54+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6867,294,2026-01,2026,1,Q1 2026,True,False,False
6868,chore: unit test prep_expected_credit_note_rows_wide_categories and prep_expected_credit_notes_shipment_leg_granularity,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-08 19:02:17+00:00,2026-01-09 08:47:19+00:00,2026-01-09 08:47:18+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6868,48,2026-01,2026,1,Q1 2026,True,False,False
6869,chore: remove routes from exclusions,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-08 19:38:07+00:00,2026-01-09 08:36:44+00:00,2026-01-09 08:36:42+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6869,359,2026-01,2026,1,Q1 2026,True,False,False
6876,chore: include only credit note date 2025-11-01 for reporting,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-09 11:39:03+00:00,2026-01-12 13:25:06+00:00,2026-01-12 13:25:04+00:00,3,vgo_finance,1,3,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6876,1069,2026-01,2026,1,Q1 2026,True,False,False
6880,chore: change reference to marketplace intelligence,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-09 12:18:45+00:00,2026-01-14 12:14:08+00:00,2026-01-14 12:14:07+00:00,3,vgo_finance,1,4,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6880,887,2026-01,2026,1,Q1 2026,True,False,False
6892,feat: new test for identifying missing invoice patterns for mondial invoices,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-12 10:34:41+00:00,2026-01-12 11:55:55+00:00,2026-01-12 11:55:54+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6892,850,2026-01,2026,1,Q1 2026,True,False,False
6893,fix: use any_value() to handle case where there are nulls,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-12 11:20:27+00:00,2026-01-12 12:12:12+00:00,2026-01-12 12:12:11+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6893,555,2026-01,2026,1,Q1 2026,True,False,False
6896,chore: change project reference for dev_compile_prod target,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-12 13:45:58+00:00,2026-01-13 21:29:12+00:00,2026-01-13 21:29:11+00:00,12,"vgo_carrier, vgo_finance, vgo_d2c, vgo_hvf",4,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6896,189,2026-01,2026,1,Q1 2026,True,False,False
6897,chore: M005 for mart_invoice_totals_verificiation,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,closed,jeremychia,2026-01-12 18:07:52+00:00,2026-01-12 20:43:30+00:00,2026-01-12 20:43:30+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6897,172,2026-01,2026,1,Q1 2026,False,True,False
192,chore: change reference for bigquery queries to vi-dv-prod-data for invoice completeness alerts,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2026-01-14 10:18:38+00:00,2026-01-14 11:58:26+00:00,2026-01-14 11:58:24+00:00,0,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/192,711,2026-01,2026,1,Q1 2026,True,False,False
193,refactor: add readme and entrypoint configurations for mondial relay downloader (in case projects change),dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2026-01-14 10:19:14+00:00,2026-01-14 11:58:36+00:00,2026-01-14 11:58:34+00:00,0,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/193,378,2026-01,2026,1,Q1 2026,True,False,False
194,docs: update docs for royalmail_api_reconciliation_report_dockerfile,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2026-01-14 10:24:24+00:00,2026-01-14 11:58:55+00:00,2026-01-14 11:58:53+00:00,0,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/194,0,2026-01,2026,1,Q1 2026,True,False,False
195,chore: define project names for shipment_joins_failure_alerts_dockerfile,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2026-01-14 11:01:14+00:00,2026-01-14 11:58:46+00:00,2026-01-14 11:58:44+00:00,0,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/195,711,2026-01,2026,1,Q1 2026,True,False,False
196,docs: readme for ups_ftp_dockerfile,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2026-01-14 11:11:06+00:00,2026-01-14 11:59:03+00:00,2026-01-14 11:59:01+00:00,0,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/196,0,2026-01,2026,1,Q1 2026,True,False,False
197,chore: royal mail only download last n working days,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2026-01-14 13:16:43+00:00,2026-01-15 12:06:33+00:00,2026-01-15 12:06:30+00:00,0,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/197,321,2026-01,2026,1,Q1 2026,True,False,False
6916,feat: more rigorous testing on reporting carrier in unmatched invoice rows,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-14 14:00:21+00:00,2026-01-15 10:43:58+00:00,2026-01-15 10:43:57+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6916,143,2026-01,2026,1,Q1 2026,True,False,False
6923,chore: change to soft dependencies dim__transaction_verticals,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-15 08:51:27+00:00,2026-01-15 09:21:04+00:00,2026-01-15 09:21:03+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6923,64,2026-01,2026,1,Q1 2026,True,False,False
6941,feat: introduce flag for is currently valid for contract carrier prices from the admin tool,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-15 17:10:31+00:00,2026-01-16 07:57:52+00:00,2026-01-16 07:57:51+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6941,240,2026-01,2026,1,Q1 2026,True,False,False
3649,feat: introduce flag for is currently valid for contract carrier prices from the admin tool,dataverse-vintedgo-looker,vinted/dataverse-vintedgo-looker,merged,jeremychia,2026-01-15 17:16:43+00:00,2026-01-16 07:29:53+00:00,2026-01-16 07:29:52+00:00,0,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/3649,199,2026-01,2026,1,Q1 2026,True,False,False
6949,chore: change references to vi-dv-prod-data in custom queries,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-16 10:19:17+00:00,2026-01-16 11:09:25+00:00,2026-01-16 11:09:24+00:00,0,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6949,751,2026-01,2026,1,Q1 2026,True,False,False
6958,chore: include vintedgo iberia for forced remapping,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-16 14:21:55+00:00,2026-01-16 16:04:56+00:00,2026-01-16 16:04:54+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6958,279,2026-01,2026,1,Q1 2026,True,False,False
6960,fix: invoice ID parsing for HR-POST,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-16 14:44:41+00:00,2026-01-20 10:45:36+00:00,2026-01-20 10:45:35+00:00,3,vgo_finance,1,3,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6960,527,2026-01,2026,1,Q1 2026,True,False,False
2984,chore: grant view access vi-dv-prod-data to starlink-recommender-sync,terraform-dataverse,vinted/terraform-dataverse,merged,jeremychia,2026-01-16 15:02:10+00:00,2026-01-16 15:27:47+00:00,2026-01-16 15:27:45+00:00,2,,0,0,https://github.com/vinted/terraform-dataverse/pull/2984,169,2026-01,2026,1,Q1 2026,True,False,False
6961,chore: change execution format due to access issues,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-16 15:59:41+00:00,2026-01-20 12:44:24+00:00,2026-01-20 12:44:23+00:00,3,"vgo_finance, scheduler",2,3,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6961,148,2026-01,2026,1,Q1 2026,True,False,False
204,chore: use impersonation and run with another SA (shipment joins failures),dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2026-01-16 16:12:47+00:00,2026-01-20 07:44:14+00:00,2026-01-20 07:44:12+00:00,0,,0,3,https://github.com/vinted/dataverse-vintedgo-finance/pull/204,44,2026-01,2026,1,Q1 2026,True,False,False
6976,feat: include drop off options parcels carrier services,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-20 08:47:34+00:00,2026-01-21 12:51:08+00:00,2026-01-20 14:15:18+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6976,4072,2026-01,2026,1,Q1 2026,True,False,False
154,feat: add label support for dimension and measures,dataverse-lookml-generator,vinted/dataverse-lookml-generator,merged,jeremychia,2026-01-20 09:56:07+00:00,2026-01-22 09:43:29+00:00,2026-01-22 09:43:28+00:00,1,,0,1,https://github.com/vinted/dataverse-lookml-generator/pull/154,1074,2026-01,2026,1,Q1 2026,True,False,False
6982,chore: change unmatched invoice rows back to table,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-20 12:25:47+00:00,2026-01-20 14:00:32+00:00,2026-01-20 14:00:30+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6982,1124,2026-01,2026,1,Q1 2026,True,False,False
6986,chore: change invoice_id from relais colis all to upper-case,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-20 14:55:52+00:00,2026-01-21 09:16:49+00:00,2026-01-21 09:16:48+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6986,3431,2026-01,2026,1,Q1 2026,True,False,False
6987,chore: clean unicodes from invoice number in invoice review main file,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-20 15:08:19+00:00,2026-01-21 09:34:21+00:00,2026-01-21 09:34:19+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6987,3815,2026-01,2026,1,Q1 2026,True,False,False
6988,chore: standardise invoice ID for postnord-dk to remove leading zeroes,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-20 15:13:51+00:00,2026-01-21 11:08:35+00:00,2026-01-21 11:08:34+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6988,3827,2026-01,2026,1,Q1 2026,True,False,False
6990,"feat: create mart for no detail files, which joins information from dim carrier invoice upload to produce invoice from/to mapping",dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-20 15:44:53+00:00,2026-01-22 10:39:49+00:00,2026-01-22 10:39:48+00:00,3,vgo_finance,1,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/6990,2930,2026-01,2026,1,Q1 2026,True,False,False
7001,feat: introduce intermediate model for package types,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-21 13:15:14+00:00,2026-01-21 13:58:04+00:00,2026-01-21 13:58:03+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/7001,309,2026-01,2026,1,Q1 2026,True,False,False
7007,feat: introduce package sizes into the price lists + unit tests,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-21 16:33:35+00:00,2026-01-27 13:50:12+00:00,2026-01-27 13:50:11+00:00,3,vgo_finance,1,5,https://github.com/vinted/dataverse-vintedgo-dbt/pull/7007,472,2026-01,2026,1,Q1 2026,True,False,False
206,fix: permission error on the DAG,dataverse-vintedgo-finance,vinted/dataverse-vintedgo-finance,merged,jeremychia,2026-01-21 20:03:08+00:00,2026-01-22 10:19:58+00:00,2026-01-22 10:19:56+00:00,0,,0,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/206,351,2026-01,2026,1,Q1 2026,True,False,False
7020,feat: add parcel dimension configurations to each shipment,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-22 13:49:57+00:00,2026-01-22 15:38:00+00:00,2026-01-22 15:37:59+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/7020,226,2026-01,2026,1,Q1 2026,True,False,False
7029,chore: add DHL-EXPRESS to carrier_codes mapping,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-23 07:59:58+00:00,2026-01-23 08:34:08+00:00,2026-01-23 08:34:07+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/7029,382,2026-01,2026,1,Q1 2026,True,False,False
7032,feat: add return to sender timestamps for flagging,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-23 10:40:59+00:00,2026-01-23 11:35:05+00:00,2026-01-23 11:35:04+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/7032,259,2026-01,2026,1,Q1 2026,True,False,False
1303,feat: introduce two flags to mrt shipping results,dataverse-finance,vinted/dataverse-finance,merged,jeremychia,2026-01-26 06:03:15+00:00,2026-01-30 06:22:36+00:00,2026-01-30 06:22:35+00:00,3,,0,4,https://github.com/vinted/dataverse-finance/pull/1303,2382,2026-01,2026,1,Q1 2026,True,False,False
7047,chore: change join used for `mart_retail_orders`,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-26 11:21:55+00:00,2026-01-26 11:44:13+00:00,2026-01-26 11:44:12+00:00,3,vgo_d2c,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/7047,3191,2026-01,2026,1,Q1 2026,True,False,False
7049,chore: increase scope of addresses in mart_retail_orders,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-26 12:08:33+00:00,2026-01-26 12:24:07+00:00,2026-01-26 12:24:06+00:00,3,vgo_d2c,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/7049,2783,2026-01,2026,1,Q1 2026,True,False,False
7068,feat: use disabled_at to discern what to filter for package configs,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-27 10:45:57+00:00,2026-01-27 11:33:10+00:00,2026-01-27 11:33:09+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/7068,1070,2026-01,2026,1,Q1 2026,True,False,False
7091,"Revert ""chore: increase scope of addresses in mart_retail_orders""",dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-28 10:11:12+00:00,2026-01-28 10:25:25+00:00,2026-01-28 10:25:23+00:00,3,vgo_d2c,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/7091,153,2026-01,2026,1,Q1 2026,True,False,False
7116,"chore: add visibility: public for prep_marketplace_shipments_and_statuses, used cross-project",dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-29 05:05:19+00:00,2026-01-29 07:16:56+00:00,2026-01-29 07:16:55+00:00,3,vgo_general,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/7116,280,2026-01,2026,1,Q1 2026,True,False,False
7117,chore: adjust last modified models,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-29 05:18:20+00:00,2026-01-29 11:17:39+00:00,2026-01-29 11:17:38+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/7117,437,2026-01,2026,1,Q1 2026,True,False,False
1310,chore: change SLO for fct_eur_exchange_rates,dataverse-finance,vinted/dataverse-finance,merged,jeremychia,2026-01-29 05:42:17+00:00,2026-01-30 06:45:06+00:00,2026-01-30 06:45:05+00:00,3,,0,1,https://github.com/vinted/dataverse-finance/pull/1310,744,2026-01,2026,1,Q1 2026,True,False,False
7120,feat: parse through dimension field in drop_off_option_parcels,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-29 07:55:55+00:00,2026-01-29 11:06:20+00:00,2026-01-29 11:06:19+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/7120,1316,2026-01,2026,1,Q1 2026,True,False,False
7133,feat: Add Retail Order Address Models with PII Management and Retention Policies,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-29 14:26:23+00:00,2026-01-30 06:51:50+00:00,2026-01-30 06:51:49+00:00,3,"vgo_d2c, docs",2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/7133,1252,2026-01,2026,1,Q1 2026,True,False,False
3060,chore: create dataset schemas in vgo-gen,terraform-dataverse,vinted/terraform-dataverse,merged,jeremychia,2026-01-30 06:04:46+00:00,2026-01-30 09:10:56+00:00,2026-01-30 09:10:55+00:00,2,,0,0,https://github.com/vinted/terraform-dataverse/pull/3060,423,2026-01,2026,1,Q1 2026,True,False,False
7136,fix: unique key because of nulls in int_carrier_contract_prices_v1,dataverse-vintedgo-dbt,vinted/dataverse-vintedgo-dbt,merged,jeremychia,2026-01-30 08:00:10+00:00,2026-01-30 08:56:39+00:00,2026-01-30 08:56:38+00:00,3,vgo_finance,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/7136,225,2026-01,2026,1,Q1 2026,True,False,False
